id,code,name,short_name,parent,active,version,uuid,created_by,created_date,last_modified_by,last_modified_date
96888,44121,"Министерство культуры, информации, спорта и молодежной политики Кыргызской Республики (подведомственные учреждения образования и культуры)",,96886,true,1,cdf42784-9b14-4cca-9735-a82f77013d4c,import,2023-01-12,import,2023-01-12
1350677,44131,"Министерство культуры, информации, спорта и молодежной политики Кыргызской Республики (подведомственные учреждения в сфере информации)",,96886,true,1,b7ef27fd-3dfc-474c-81f9-3e50e77a885d,import,2023-01-12,import,2023-01-12
1350802,44141,"Министерство культуры, информации, спорта и молодежной политики Кыргызской Республики (подведомственные учреждения по ЦТВ)",,96886,true,1,1b667cc1-d5a0-4ee2-b4d4-f582c30e385c,import,2023-01-12,import,2023-01-12
96889,44210,"Департамент туризма при Министерстве культуры, информации, спорта и молодежной политики Кыргызской Республики ",,96886,true,1,dcdab0f2-aa17-4271-b06f-c98819aa015d,import,2023-01-12,import,2023-01-12
96890,44320,Комитет по государственным премиям Кыргызской Республики имени Токтогула,,96886,true,1,28e34bb0-d060-46e6-a091-67c6f046b378,import,2023-01-12,import,2023-01-12
96891,44410,"Департамент кинематографии при Министерстве культуры, информации, спорта и молодежной политики Кыргызской Республики (аппарат)",,96886,true,1,845a4fff-7b28-4524-b9e9-2d0c0bd24ee4,import,2023-01-12,import,2023-01-12
96892,44420,"Департамент кинематографии при Министерстве культуры, информации, спорта и молодежной политики Кыргызской Республики (подведомственные учреждения )",,96886,true,1,8ae050aa-a14d-468d-b20d-101da652ad7a,import,2023-01-12,import,2023-01-12
96893,44521,"Кыргызское национальное информационное агентство ""Кабар""",,96886,true,1,bd140a98-a7fd-4ff9-9623-d346dda3ac3d,import,2023-01-12,import,2023-01-12
1355849,44610,"Департамент физической культуры и спорта при Министерстве культуры, информации, спорта и молодежной политики Кыргызской Республики  (аппарат)",,96886,true,1,b798ca22-d331-42af-b4c9-e29885ef99a0,import,2023-01-12,import,2023-01-12
1355852,44621,"Департамент физической культуры и спорта при Министерстве культуры, информации, спорта и молодежной политики Кыргызской Республики  (подведомственные учреждения)",,96886,true,1,ca822a5e-4b04-423e-8b64-e7bce50e9e87,import,2023-01-12,import,2023-01-12
96898,44821,"Кыргызский национальный комплекс ""Манас Ордо""",,96886,true,1,4506c593-2d9c-4947-b02b-a9b789a2384a,import,2023-01-12,import,2023-01-12
96899,45,Министерство чрезвычайных ситуаций Кыргызской Республики,,,true,1,0dd5465b-7b28-482a-81a8-db20f2e849d8,import,2023-01-12,import,2023-01-12
96900,45110,Министерство чрезвычайных ситуаций Кыргызской Республики (аппарат),,96899,true,1,b7d255b4-057e-41b1-9080-cd8612100624,import,2023-01-12,import,2023-01-12
96901,45121,Министерство чрезвычайных ситуаций Кыргызской Республики (подведомственные учреждения),,96899,true,1,f2c5d3f5-47ec-4c51-bd7b-e9719fcffe20,import,2023-01-12,import,2023-01-12
96904,45221,Служба «Сельводзащита» при Министерстве чрезвычайных ситуаций Кыргызской Республики,,96899,true,1,23a552f0-1176-4cef-9386-d1dc14a9d3f0,import,2023-01-12,import,2023-01-12
1352839,45321,Фонд государственных материальных резервов при Министерстве чрезвычайных ситуаций Кыргызской Республики,,96899,true,1,858b36fb-5469-4daf-9679-83770d35c39f,import,2023-01-12,import,2023-01-12
96905,45420,Гидрометеорологическая служба при Министерстве чрезвычайных ситуаций Кыргызской Республики ,,96899,true,1,57de6adf-deab-4156-a1fd-27beb3435c04,import,2023-01-12,import,2023-01-12
1820538,45520,"Государственная дирекция по реализации проекта ""Строительство международного делового центра ""Бишкек-Сити""  при Министерстве чрезвычайных ситуаций Кыргызской Республики",,96899,true,1,004783e3-d006-4273-affb-9e3bc9fc2253,import,2023-01-12,import,2023-01-12
96906,45910,Министерство чрезвычайных ситуаций Кыргызской Республики   (софинансирование),,96899,true,1,8fae51a7-9527-4e92-8de7-4c74d54256dc,import,2023-01-12,import,2023-01-12
96907,45920,Министерство чрезвычайных ситуаций Кыргызской Республики (грант),,96899,true,1,f41c292e-5700-4140-b9b2-445dbaa537ac,import,2023-01-12,import,2023-01-12
96908,45930,Министерство чрезвычайных ситуаций Кыргызской Республики (кредит),,96899,true,1,bcc5a48f-aa08-45b0-9e44-23ff4d8578d3,import,2023-01-12,import,2023-01-12
96909,46,Центрально-Азиатский институт прикладных исследований Земли,,,true,1,658da583-3392-41a9-9ce8-19ac44545434,import,2023-01-12,import,2023-01-12
96910,46120,Центрально-Азиатский институт прикладных исследований Земли,,96909,true,1,a2aff3ad-4bf5-4bbf-a4bc-8c1c8ffc60ee,import,2023-01-12,import,2023-01-12
1963402,47,Государственная налоговая служба при Правительстве Кыргызской Республики ,,,true,1,a067f1b4-9610-4e79-a87a-df8a551c0c6a,import,2023-01-12,import,2023-01-12
1963427,47110,Государственная налоговая служба при Правительстве Кыргызской Республики  (аппарат),,1963402,true,1,f590560e-b912-4716-9b5b-4bc4e7b1fa9c,import,2023-01-12,import,2023-01-12
1963428,47120,Государственная налоговая служба при Правительстве Кыргызской Республики  (подведомственные учреждения),,1963402,true,1,d8e46b90-affe-4132-97ea-1bad133d424e,import,2023-01-12,import,2023-01-12
1963464,47920,Государственная налоговая служба при Правительстве Кыргызской Республики (грант),,1963402,true,1,d549c9fb-ad6c-4c90-90eb-e980831e63a1,import,2023-01-12,import,2023-01-12
1963465,47930,Государственная налоговая служба при Правительстве Кыргызской Республики (кредит),,1963402,true,1,28a50928-a7f6-49e1-8489-452770c49cb2,import,2023-01-12,import,2023-01-12
1963403,48,Государственная таможенная служба при Правительстве Кыргызской Республики,,,true,1,5500015a-7451-4586-89ed-8034c235ac39,import,2023-01-12,import,2023-01-12
1963429,48110,Государственная таможенная служба при Правительстве Кыргызской Республикии (аппарат),,1963403,true,1,c4d61f05-61a6-459f-9229-8339b64e8cc7,import,2023-01-12,import,2023-01-12
1963430,48120,Государственная таможенная служба при Правительстве Кыргызской Республики (подведомственные учреждения),,1963403,true,1,618ada07-d810-45cb-a0e4-a35b555ac1ad,import,2023-01-12,import,2023-01-12
96917,49,Общественное объединение «Кыргызское общество слепых и глухих»,,,true,1,496def59-9035-45b7-a225-349423868c3f,import,2023-01-12,import,2023-01-12
96918,49120,Общественное объединение «Кыргызское общество слепых и глухих»,,96917,true,1,37e8427a-7c12-4d55-a102-1fa68e22150f,import,2023-01-12,import,2023-01-12
96919,50,Национальная комиссия по государственному языку и языковой политике при Президенте Кыргызской Республики,,,true,1,6ef4e82c-af73-4de8-a374-a9fddff6785e,import,2023-01-12,import,2023-01-12
96920,50121,Национальная комиссия по государственному языку и языковой политике при Президенте Кыргызской Республики,,96919,true,1,9ad99543-e52a-41e4-9c0f-157283e84fd1,import,2023-01-12,import,2023-01-12
1963419,51,Государственное агентство по делам местного самоуправления и межэтнических отношений при Правительстве Кыргызской Республики ,,,false,1,789e4c22-7519-49a9-a8d1-56d75ba526d6,import,2023-01-12,import,2023-01-12
1963431,51920,Государственное агентство по делам местного самоуправления и межэтнических отношений при Правительстве Кыргызской Республики  (грант ),,1963419,true,1,5b7e4ee4-2851-4ec0-81bd-65634a64f692,import,2023-01-12,import,2023-01-12
1963432,51930,Государственное агентство по делам местного самоуправления и межэтнических отношений при Правительстве Кыргызской Республики  (кредит),,1963419,true,1,a99ef56d-24a9-4143-b8c6-97e98f6c7f07,import,2023-01-12,import,2023-01-12
1963404,52,Государственное агентство охраны окружающей среды и лесного хозяйства при Правительстве Кыргызской Республики,,,true,1,c1d91fac-7a04-4e4e-81ef-6392ee130093,import,2023-01-12,import,2023-01-12
1963433,52110,Государственное агентство охраны окружающей среды и лесного хозяйства при Правительстве Кыргызской Республики (аппарат),,1963404,true,1,e7ffd3c0-f058-4e74-8e48-fec802c63466,import,2023-01-12,import,2023-01-12
1963434,52120,Государственное агентство охраны окружающей среды и лесного хозяйства при Правительстве Кыргызской Республики (подведомственные учреждения),,1963404,true,1,b555a7c7-b975-433c-a569-192e1250d6cd,import,2023-01-12,import,2023-01-12
1963435,52910,Государственное агентство охраны окружающей среды и лесного хозяйства при Правительстве Кыргызской Республики (софинансирование),,1963404,true,1,44886582-3119-456b-864a-4971c4d8db14,import,2023-01-12,import,2023-01-12
1963436,52920,Государственное агентство охраны окружающей среды и лесного хозяйства при Правительстве Кыргызской Республики (грант),,1963404,true,1,d3be1d6f-9048-4aad-bebd-6bed73d7fb7d,import,2023-01-12,import,2023-01-12
1963437,52930,Государственное агентство охраны окружающей среды и лесного хозяйства при Правительстве Кыргызской Республики (кредит),,1963404,true,1,6d6133f6-f376-4d7f-b30a-cfd8a7092b86,import,2023-01-12,import,2023-01-12
1963405,53,Государственная регистрационная служба при Правительстве Кыргызской Республики,,,true,1,898e1c6f-6664-4e7b-9702-9f232ffdee52,import,2023-01-12,import,2023-01-12
1963422,53110,Государственная регистрационная служба при Правительстве Кыргызской Республики (аппарат),,1963405,true,1,d589a819-eb91-496f-8662-b247e90be45d,import,2023-01-12,import,2023-01-12
1963438,53120,Государственная регистрационная служба при Правительстве Кыргызской Республики (подведомственные учреждения),,1963405,true,1,cce930c2-00a0-490a-8b57-9e79c9c0a931,import,2023-01-12,import,2023-01-12
1963439,53310,Архивное агентство при Государственной регистрационной службе при Правительстве Кыргызской Республики (аппарат),,1963405,true,1,71cd855b-c75b-4652-8564-2c38f9d3090e,import,2023-01-12,import,2023-01-12
1963440,53320,Архивное агентство при Государственной регистрационной службе при Правительстве Кыргызской Республики (подведомственные учреждения),,1963405,true,1,55abc757-2027-49d7-ae60-8e7f6badfa41,import,2023-01-12,import,2023-01-12
1963441,53920,Государственная регистрационная служба при Правительстве Кыргызской Республики (грант),,1963405,true,1,d0e20170-48a8-47d6-b04c-1af93f98d5b9,import,2023-01-12,import,2023-01-12
1963442,53930,Государственная регистрационная служба при Правительстве Кыргызской Республики (кредит),,1963405,true,1,6f2907d5-b2e8-4747-875e-ea82993b6354,import,2023-01-12,import,2023-01-12
1963406,54,Государственная инспекция по экологической и технической безопасности при Правительстве Кыргызской Республики,,,true,1,3c19a2be-918e-4167-86be-32c25789286e,import,2023-01-12,import,2023-01-12
1963443,54110,Государственная инспекция по экологической и технической безопасности при Правительстве Кыргызской Республики  (аппарат),,1963406,true,1,a97c63b5-9f10-4b65-878d-64dd621462e9,import,2023-01-12,import,2023-01-12
1963444,54120,Государственная инспекция по экологической и технической безопасности при Правительстве Кыргызской Республики  (подведомственные учреждения),,1963406,true,1,0c1a9e56-dd76-45e4-92be-310f5281a0a4,import,2023-01-12,import,2023-01-12
1534571,55,Министерство энергетики Кыргызской Республики,,,true,1,8b70211e-df39-4eb3-a3f8-529a8df5a751,import,2023-01-12,import,2023-01-12
96943,55110,Министерство энергетики Кыргызской Республики (аппарат),,1534571,true,1,b511462f-410d-4832-a724-f8b7761ab22d,import,2023-01-12,import,2023-01-12
96945,55221,"Государственное предприятие ""Кыргызтеплоэнерго"" при Министерстве энергетики Кыргызской Республики",,1534571,true,1,ffe55ffb-6c64-4a65-b250-a37c5570159f,import,2023-01-12,import,2023-01-12
96946,55320,Научно-исследовательский институт энергетики и экономики при Министерстве энергетики Кыргызской Республики,,1534571,true,1,e35314d0-b2aa-4394-a0eb-28699740ac38,import,2023-01-12,import,2023-01-12
1285206,55420,Департамент по регулированию топливно-энергетического комплекса при Министерстве энергетики Кыргызской Республики,,1534571,true,1,cc5b14ed-9243-46bd-afca-d7589aa4a0e8,import,2023-01-12,import,2023-01-12
1253049,55610,Служба по энергетическому надзору при Министерстве энергетики Кыргызской Республики  (аппарат),,1534571,true,1,0f0b91c6-1607-48ac-8ad3-a911c4a1ae68,import,2023-01-12,import,2023-01-12
1534585,55620,Служба по энергетическому надзору при Министерстве энергетики Кыргызской Республики (подведомственные учреждения),,1534571,true,1,16270662-c9e6-4dd8-88c3-2ffe574369d9,import,2023-01-12,import,2023-01-12
96948,55910,Министерство энергетики Кыргызской Республики (софинансирование),,1534571,true,1,1750cc17-fc5a-4db2-be78-303bb39dc81b,import,2023-01-12,import,2023-01-12
96949,55920,Министерство энергетики Кыргызской Республики (грант),,1534571,true,1,4e03a8ca-e40e-42b0-9606-a1c41522ae64,import,2023-01-12,import,2023-01-12
96950,55930,Министерство энергетики Кыргызской Республики (кредит),,1534571,true,1,4488108a-1d66-481e-8fca-b44dc3be4d02,import,2023-01-12,import,2023-01-12
1845524,56,"Государственное агентство по контролю за производством и оборотом этилового спирта, алкогольной продукции при Кабинете Министров Кыргызской Республики",,,true,1,4cee2455-94de-4eb9-b608-ac317c43d6bd,import,2023-01-12,import,2023-01-12
1845552,56110,"Государственное агентство по контролю за производством и оборотом этилового спирта, алкогольной продукции при Кабинете Министров Кыргызской Республики (аппарат)",,1845524,true,1,73819c94-eb29-48dd-a78c-3775c61a49fe,import,2023-01-12,import,2023-01-12
1845556,56120,"Государственное агентство по контролю за производством и оборотом этилового спирта, алкогольной продукции при Кабинете Министров Кыргызской Республики (подведомственные учреждения)",,1845524,true,1,5751798a-e52b-4e01-9d21-44ea5787718c,import,2023-01-12,import,2023-01-12
96954,57,Национальное агентство по инвестициям при Президенте Кыргызской Республики,,,true,1,f7498a1a-5897-4b9f-bc58-7e8573a2cb07,import,2023-01-12,import,2023-01-12
96955,57110,Национальное агентство по инвестициям при Президенте Кыргызской Республики (аппарат),,96954,true,1,71da6a57-f70d-4056-8a3b-9cffb5b72e85,import,2023-01-12,import,2023-01-12
1414209,57910,Национальное агентство по инвестициям при Президенте Кыргызской Республики (софинансирование),,96954,true,1,a113a596-7c18-4183-9d2d-a6b9fcd3f998,import,2023-01-12,import,2023-01-12
1414212,57920,Национальное агентство по инвестициям при Президенте Кыргызской Республики (грант),,96954,true,1,35a12218-6001-4d74-940a-17b7ab8d8d9d,import,2023-01-12,import,2023-01-12
96956,58,Государсвенное агентство по защите персональных данных при Кабинете Министров Кыргызской Республики,,,true,1,bafc3b0b-bbdd-4363-80a2-7f7b0472d9ae,import,2023-01-12,import,2023-01-12
96957,58110,Государсвенное агентство по защите персональных данных при Кабинете Министров Кыргызской Республики (аппарат),,96956,true,1,6a811322-705b-48c7-a18c-0f9996a4afd7,import,2023-01-12,import,2023-01-12
96958,58120,Государсвенное агентство по защите персональных данных при Кабинете Министров Кыргызской Республики (подведомственные учреждения),,96956,true,1,593fb2c5-6b4a-4225-b50e-899cd2e159ae,import,2023-01-12,import,2023-01-12
96959,59,Государственное агентство по делам государственной службы и местного самоуправления при Кабинете Министров Кыргызской Республики,,,true,1,b0c14429-8995-4b24-8c06-57ee6c48776b,import,2023-01-12,import,2023-01-12
96960,59110,Государственное агентство по делам государственной службы и местного самоуправления при Кабинете Министров Кыргызской Республики  (аппарат),,96959,true,1,9b44ef7c-dd01-4736-bb45-cfa630b80efe,import,2023-01-12,import,2023-01-12
96961,59120,Государственное агентство по делам государственной службы и местного самоуправления при Кабинете Министров Кыргызской Республики  (подведомственные учреждения),,96959,true,1,39a2f85b-008e-45ab-9867-e4e1f8717627,import,2023-01-12,import,2023-01-12
96962,60,"Государственное агентство архитектуры, строительства и жилищно-коммунального хозяйства при Кабинете Министров Кыргызской Республики",,,true,1,d674af43-04ee-429a-9c02-99203a844f9b,import,2023-01-12,import,2023-01-12
96963,60110,"Государственное агентство архитектуры, строительства и жилищно-коммунального хозяйства при Кабинете Министров Кыргызской Республики (аппарат)",,96962,true,1,77f8d189-209e-4e16-9925-4cc0c39f47f5,import,2023-01-12,import,2023-01-12
96964,60120,"Государственное агентство архитектуры , строительства и жилищно-коммунального хозяйства Кабинете Министров Кыргызской Республики (подведомственные учреждения)",,96962,true,1,3ae37b14-1f3d-4515-9fbd-9cb703121fbc,import,2023-01-12,import,2023-01-12
96965,60911,"Государственное агентство архитектуры, строительства и жилищно-коммунального хозяйства при Кабинете Министров Кыргызской Республики   (софинансирование)",,96962,true,1,dd7d1074-768f-435c-9f1b-6c4b414c199e,import,2023-01-12,import,2023-01-12
96966,60921,"Государственное агентство архитектуры, строительства и жилищно-коммунального хозяйства при Кабинете Министров Кыргызской Республики (грант)",,96962,true,1,9ec117d0-b1e0-4898-8e96-97f676923259,import,2023-01-12,import,2023-01-12
96967,60931,"Государственное агентство архитектуры, строительства и жилищно-коммунального хозяйства при Кабинете Министров Кыргызской Республики (кредит)",,96962,true,1,f592fcca-9103-4b88-b029-247b4c0ae3de,import,2023-01-12,import,2023-01-12
96968,61,Государственная служба по борьбе с экономическими преступлениями при Правительстве  Кыргызской Республики,,,true,1,a2074a80-4c2a-4afe-a298-71b665b9a5e9,import,2023-01-12,import,2023-01-12
96969,61110,Государственная служба по борьбе с экономическими преступлениями при Правительстве  Кыргызской Республики (аппарат),,96968,true,1,25f5d0de-0cc5-4b46-b531-289ba35f426b,import,2023-01-12,import,2023-01-12
1963407,62,Государственная инспекция  по ветеринарной и фитосанитарной безопасности при Правительстве Кыргызской Республики ,,,true,1,0877c19d-b0a8-4d7c-a381-6c76f297791e,import,2023-01-12,import,2023-01-12
1963445,62110,Государственная инспекция  по  ветеринарной и фитосанитарной безопасности при Правительстве Кыргызской Республики (аппарат) ,,1963407,true,1,20e77d31-688b-451a-b9b3-8688e72c64da,import,2023-01-12,import,2023-01-12
1963446,62120,Государственная инспекция  по ветеринарной и фитосанитарной безопасности при Правительстве Кыргызской Республики (подведомственные учреждения) ,,1963407,true,1,38477034-031f-46ee-8dd5-6e40d87551f4,import,2023-01-12,import,2023-01-12
1963408,63,Государственный комитет информационных технологий и связи  Кыргызской Республики,,,true,1,b74dddb7-c79f-4956-8630-6a7233c78142,import,2023-01-12,import,2023-01-12
1963447,63110,Государственный комитет информационных технологий и связи  Кыргызской Республики (аппарат),,1963408,true,1,6c1fbd6e-0f5b-440d-8ca0-4d0f2c358c33,import,2023-01-12,import,2023-01-12
1963448,63120,Государственный комитет информационных технологий и связи  Кыргызской Республики (подведомственные учреждения)),,1963408,true,1,4232e817-17a6-4ef5-9e84-6899efcf3623,import,2023-01-12,import,2023-01-12
1963449,63220,Государственное агентство связи при Государственном комитете информационных технологий и связи Кыргызской Республики,,1963408,true,1,a0d58281-e288-4b86-b597-5151a4947844,import,2023-01-12,import,2023-01-12
1963450,63920,Государственный комитет информационных технологий и связи Кыргызской Республики (грант),,1963408,true,1,e792f75a-71a3-46db-96a9-6e97a7387714,import,2023-01-12,import,2023-01-12
1963451,63930,Государственный комитет информационных технологий и связи Кыргызской Республики (кредит),,1963408,true,1,38f81301-f964-4300-8661-70c101389d16,import,2023-01-12,import,2023-01-12
96980,64,Государственная комиссия по делам религий Кыргызской Республики,,,true,1,45331187-d2bb-46bb-8dc7-f67f727cf66f,import,2023-01-12,import,2023-01-12
96981,64110,Государственная комиссия по делам религий Кыргызской Республики (аппарат),,96980,true,1,93ab650e-ed38-4464-893d-d56dc8086b37,import,2023-01-12,import,2023-01-12
96982,64220,Центр исследования религиозной ситуации при Государственной комиссии по делам религий Кыргызской Республики,,96980,true,1,ede3f0b5-ecd3-456e-877c-beb34f0af300,import,2023-01-12,import,2023-01-12
96983,65,"Министерство природных ресурсов, экологии и технического надзора Кыргызской Республики",,,true,1,15246127-254a-4030-9d67-06ae20dfccc2,import,2023-01-12,import,2023-01-12
1329917,65110,"Министерство природных ресурсов, экологии и технического надзора Кыргызской Республики (аппарат)",,96983,true,1,1194d755-680b-41af-8fb6-606bc301f330,import,2023-01-12,import,2023-01-12
96984,65120,"Министерство природных ресурсов, экологии и технического надзора Кыргызской Республики (подведомственные учреждения)",,96983,true,1,f161a525-dd87-4cd2-b8d5-a0262c7d3c18,import,2023-01-12,import,2023-01-12
1534425,65210,"Департамент геологии и недропользования при Министерстве природных ресурсов, экологии и технического надзора Кыргызской Республики (аппарат)",,96983,true,1,1f4282e0-ad5d-44d2-9423-3d1936c16a63,import,2023-01-12,import,2023-01-12
1329918,65220,"Департамент геологии и недропользования при Министерстве природных ресурсов, экологии и технического надзора Кыргызской Республики (подведомственные учреждения)",,96983,true,1,1f20e446-d3ed-4366-9c76-4d48f529ed78,import,2023-01-12,import,2023-01-12
1534426,65910,"Министерство природных ресурсов, экологии и технического надзора Кыргызской Республики (софинансирование )",,96983,true,1,e0d0d333-ba8d-4baf-aa5a-4554c4b42de3,import,2023-01-12,import,2023-01-12
1414203,65920,"Министерство природных ресурсов, экологии и технического надзора Кыргызской Республики (грант)",,96983,true,1,124f11c6-9d82-49c6-becd-7884d6066630,import,2023-01-12,import,2023-01-12
1414204,65930,"Министерство природных ресурсов, экологии и технического надзора Кыргызской Республики (кредит)",,96983,true,1,f899f348-9125-4562-86be-2dc4ddedcfda,import,2023-01-12,import,2023-01-12
1963409,66,Центр судебного представительства Кабинета Министров Кыргызской Республики ,,,true,1,c6ea1ffe-3284-49a8-a137-ff64b75019b5,import,2023-01-12,import,2023-01-12
1963452,66110,Центр судебного представительства Кабинета Министров Кыргызской Республики (аппарат),,1963409,true,1,1c7d0ff9-45e2-4660-8009-db2766ddcbee,import,2023-01-12,import,2023-01-12
1963474,66140,Центр судебного представительства Кабинета Министров Кыргызской Республики (оплата услуг компаний в рамках международных арбитражных судебных разбирательств),,1963409,true,1,f9ecd5f2-40f0-4f1e-9572-692ebdcd6c9b,import,2023-01-12,import,2023-01-12
96987,67,Государственный комитет национальной безопасности Кыргызской Республики,,,true,1,86c0fbcd-4ce5-4883-a579-55ebf57d252e,import,2023-01-12,import,2023-01-12
96988,67110,Государственный комитет национальной безопасности Кыргызской Республики (аппарат),,96987,true,1,23be11ef-2995-4edf-8c91-54cef73576ab,import,2023-01-12,import,2023-01-12
96989,67120,Государственный комитет национальной безопасности Кыргызской Республики (подведомственные учреждения),,96987,true,1,8c15e13d-bf07-492d-a117-d5dfd2fef670,import,2023-01-12,import,2023-01-12
1120389,67210,Пограничная служба Государственного комитета национальной безопасности Кыргызской Республики (аппарат),,96987,true,1,ff24314a-ce98-407b-9c26-f2910f363ca3,import,2023-01-12,import,2023-01-12
1120390,67220,Пограничная служба Государственного комитета национальной безопасности Кыргызской Республики (подведомственные учреждения),,96987,true,1,8b031d46-e5a7-48ec-bd63-9a87418cb75b,import,2023-01-12,import,2023-01-12
96990,67320,9 Служба Государственного комитета национальной безопасности КР,,96987,true,1,d16afeca-b558-4f28-a27e-aa7bb1ae0f74,import,2023-01-12,import,2023-01-12
96991,68,Секретариат Национальной  комиссии Кыргызской Республики по делам ЮНЕСКО  ,,,true,1,b9b3af09-511c-4009-bb86-5502c3cf91d5,import,2023-01-12,import,2023-01-12
96992,68120,Секретариат Национальной  комиссии Кыргызской Республики по делам ЮНЕСКО  ,,96991,true,1,a0f9a12d-d1cf-4e93-971b-05ffce5e9df2,import,2023-01-12,import,2023-01-12
1340307,69,Министерство цифрового развития  Кыргызской Республики ,,,true,1,ea489649-57b7-4876-bd49-a1df620b109b,import,2023-01-12,import,2023-01-12
1340313,69110,Министерство цифрового развития  Кыргызской Республики (аппарат),,1340307,true,1,e625f9ac-ca29-4d2a-bc90-e899fa0d0366,import,2023-01-12,import,2023-01-12
1340533,69120,Министерство цифрового развития Кыргызской Республики (подведомственные учреждения),,1340307,true,1,2012a2b3-ab1e-489b-961a-27a8e1db742f,import,2023-01-12,import,2023-01-12
1340319,69220,Служба по регулированию и надзору в отрасли связи при Министерстве цифрового развития Кыргызской Республики,,1340307,true,1,60044456-fcf2-4817-9a53-1348313df89b,import,2023-01-12,import,2023-01-12
1349517,69310,Архивная служба при Министерстве цифрового развития Кыргызской Республики  (аппарат),,1340307,true,1,bc310bfa-3cac-4885-8302-b7926e9c381a,import,2023-01-12,import,2023-01-12
1349520,69320,Архивная служба при Министерстве цифрового развития Кыргызской Республики  (подведомственные учреждения),,1340307,true,1,73cd1ed3-74fc-4aff-8ada-06b530a684c7,import,2023-01-12,import,2023-01-12
1713354,69420,"Государственное учреждение ""Тундук"" при Министерстве цифрового развития Кыргызской Республики",,1340307,true,1,2e75c666-9989-4c39-bf3d-07fac0327bf1,import,2023-01-12,import,2023-01-12
1414196,69920,Министерство цифрового развития Кыргызской Республики (грант),,1340307,true,1,3994a09c-de6c-4c10-9b62-65fc5993e330,import,2023-01-12,import,2023-01-12
1414198,69930,Министерство цифрового развития Кыргызской Республики (кредит),,1340307,true,1,4adc901a-75d0-417a-9b5e-e0f48ef3bf73,import,2023-01-12,import,2023-01-12
96996,70,Национальный институт стратегических исследований при Президенте Кыргызской Республики,,,true,1,642662e2-aa1a-44d1-ab6c-31017f05f0e4,import,2023-01-12,import,2023-01-12
96997,70120,Национальный институт стратегических исследований при Президенте Кыргызской Республики,,96996,true,1,d2327c3f-fcee-4fba-b7e7-6955e85f3b67,import,2023-01-12,import,2023-01-12
1963420,71,Государственная служба финансовой разведки при Кабинете Министров Кыргызской Республики,,,true,1,97a4716a-4331-48ee-8e81-4bcf7fc93315,import,2023-01-12,import,2023-01-12
1963473,71110,Государственная служба финансовой разведки при Кабинете Министров Кыргызской Республики (аппарат),,1963420,true,1,d43b2a68-001f-47c2-b6a5-01ae1f2c7ef8,import,2023-01-12,import,2023-01-12
1963410,72,Государственное агентство антимонопольного регулирования при Правительстве Кыргызской Республики ,,,true,1,30a6ce63-ba46-44d3-bb61-0012925b55ec,import,2023-01-12,import,2023-01-12
1963453,72110,Государственное агентство антимонопольного регулирования при Правительстве Кыргызской Республики (аппарат),,1963410,true,1,6077f0c3-628b-48b1-baca-9a645f1cc07d,import,2023-01-12,import,2023-01-12
1963455,72120,Государственное агентство антимонопольного регулирования при Правительстве Кыргызской Республики (территориальные органы),,1963410,true,1,9648f71f-b28f-411f-b6c5-121f1a5d812e,import,2023-01-12,import,2023-01-12
1963411,73,Государственная служба миграции при Правительстве Кыргызской Республики,,,true,1,a5c06a3d-d599-4ca3-a3f1-f942151ef2cf,import,2023-01-12,import,2023-01-12
1963454,73110,Государственная служба миграции при Правительстве  Кыргызской Республики (аппарат),,1963411,true,1,b525de91-6be3-43bf-a6f9-47476db364ee,import,2023-01-12,import,2023-01-12
1963456,73131,Представительства Государственной службы миграции при Правительстве  Кыргызской Республики ,,1963411,true,1,6bc711d8-4a15-431f-a3ce-3f13aed14621,import,2023-01-12,import,2023-01-12
1963457,73221,Информационно-консультационный центр при Государственной службе миграции при Правительстве Кыргызской Республики,,1963411,true,1,7a6e3a83-4a97-4287-8cea-5793ae935092,import,2023-01-12,import,2023-01-12
97007,74,Национальный статистический комитет Кыргызской Республики,,,true,1,5d3dcab1-67d6-4c75-8399-936fad35cf05,import,2023-01-12,import,2023-01-12
97008,74110,Национальный статистический комитет Кыргызской Республики (аппарат),,97007,true,1,cd619856-b669-4919-911e-107c950c6907,import,2023-01-12,import,2023-01-12
97009,74120,Национальный статистический комитет Кыргызской Республики (подведомственные учреждения),,97007,true,1,83cf4c58-ee7e-4472-81a5-e09943c3eb39,import,2023-01-12,import,2023-01-12
1963412,75,Фонд по управлению государственным имуществом при Правительстве Кыргызской Республики,,,true,1,9bd8ea86-60ab-431e-b1c4-68ecdded6ff7,import,2023-01-12,import,2023-01-12
1963458,75120,Фонд по управлению государственным имуществом при Правительстве Кыргызской Республики ,,1963412,true,1,0f586dbc-7ce5-4899-b3a8-f53373a532fe,import,2023-01-12,import,2023-01-12
1963463,75220,"Государственное учреждение ""Аукционный центр"" при Фонде по управлению государственным имуществом при Правительстве Кыргызской Республики",,1963412,true,1,b8b9df74-0789-4e6d-825d-6a303f914af9,import,2023-01-12,import,2023-01-12
1963462,75910,Фонд по управлению государственным имуществом  при Правительстве Кыргызской Республики (софинансирование),,1963412,true,1,ad30e95d-8745-4db9-a8e4-4ede4792a3d3,import,2023-01-12,import,2023-01-12
1963459,75920,Фонд по управлению государственным имуществом  при Правительстве Кыргызской Республики (грант),,1963412,true,1,6d4f65ec-96ae-43bb-afc1-ffbc905cf5f0,import,2023-01-12,import,2023-01-12
