id,code,name,short_name,parent,active,version,uuid,created_by,created_date,last_modified_by,last_modified_date
1963378,14222720,Средства от взимания государственной пошлины при выдаче лицензий и разрешений в сфере автомобильного и водного транспорта,,94848,true,1,572904c6-ede8-4f59-bbe9-38a4e5f0be8e,import,2023-01-12,import,2023-01-12
763014,14222800,Государственная пошлина за выдачу сертификатов и других разрешительных документов,,94848,true,1,8eedb15f-7967-4d41-be4b-f5471581f4e3,import,2023-01-12,import,2023-01-12
94854,14222900,Прочая государственная пошлина,,94848,true,1,aa9d7ad0-82de-485a-af5b-2209c0037ebe,import,2023-01-12,import,2023-01-12
94855,14223,Единовременный декларационный платеж,,94837,true,1,c5ef583d-b83b-4082-913b-b8de87967d23,import,2023-01-12,import,2023-01-12
94856,14223100,Единовременный декларационный платеж,,94855,true,1,7e8d5f44-b0cb-4b1b-9396-96eb35653121,import,2023-01-12,import,2023-01-12
94857,14224,Сборы,,94837,true,1,4964eba0-6d5c-40e8-ad76-59ed5b8dbfb0,import,2023-01-12,import,2023-01-12
1963477,14224100,Сборы за государственную регистрацию,,,true,1,767de673-7db5-4eb7-8174-347a2b343140,import,2023-01-12,import,2023-01-12
1963379,14224110,Сборы за государственную регистрацию,,94857,true,1,7d66418a-a658-4488-b394-a0f90b1d7571,import,2023-01-12,import,2023-01-12
1963380,14224120,Сборы за регистрацию автомототранспортных средств,,94857,true,1,438e7876-c45f-4ba7-a159-2e97c9b972be,import,2023-01-12,import,2023-01-12
94859,14224200,Сбор за вывоз мусора населенных пунктов,,94857,true,1,479192fe-6ff9-4f03-b026-4f60caad155d,import,2023-01-12,import,2023-01-12
94860,14224300,Сбор за парковку и стоянку автотранспорта,,94857,true,1,3fc28d36-5727-474c-8cd7-e9c238083337,import,2023-01-12,import,2023-01-12
763015,14224410,"Сбор за осуществление деятельности по производству и обороту этилового спирта и алкогольной продукции от субъектов, получивших лицензию на реализацию алкогольной продукции",,94857,true,1,36631664-afcd-4399-bbab-6e87158035c6,import,2023-01-12,import,2023-01-12
763016,14224420,"Сбор за осуществление деятельности по производству и обороту этилового спирта и алкогольной продукции от субъектов, получивших лицензию на производство и оборот алкогольной продукции",,94857,true,1,ac08d4de-7d9f-4acd-9edd-1af87dfab200,import,2023-01-12,import,2023-01-12
1963381,14224510,"Сборы за взвешивание, измерение, пропуск и проезд транспортных средств",,94857,true,1,4a27d3e3-7d1a-48f6-9384-3bef4045b092,import,2023-01-12,import,2023-01-12
1963382,14224520,Сбор за выдачу разрешения на тонирование боковых стекол передних дверей транспортных средств,,94857,true,1,26a33356-cead-4dfa-a6d1-504be1a69b50,import,2023-01-12,import,2023-01-12
763017,14224600,Сбор за проставление апостиля,,94857,true,1,bc06fe7f-cc50-42a8-8739-03eaafe12493,import,2023-01-12,import,2023-01-12
763018,14224700,Сбор за выдачу свидетельства на право ведения операций с ценными бумагами,,94857,true,1,ed9e9c3b-a72b-41b4-b2ac-10e3183dd310,import,2023-01-12,import,2023-01-12
763019,14224800,Сбор за выдачу свидетельства о регистрации в едином государственном реестре,,94857,true,1,ee377878-be1a-48c1-acdc-e49a9c536631,import,2023-01-12,import,2023-01-12
94863,14224900,Прочие сборы,,94857,true,1,bcc7de39-2204-4cd6-a845-306a608002d4,import,2023-01-12,import,2023-01-12
94864,1423,Поступления от оказания платных услуг,,269732,true,1,3f50a112-adff-48a5-8953-3628d3e1ca33,import,2023-01-12,import,2023-01-12
1174434,14230000,Поступления от оказания платных услуг,,94864,true,1,b7e51238-1454-4ece-bd88-242e2df1ec32,import,2023-01-12,import,2023-01-12
94865,14231,Медицинские услуги,,94864,true,1,95cb5fe4-6fc5-4dbb-894d-7639e91c522a,import,2023-01-12,import,2023-01-12
94866,14231100,Плата за оказание консультативно-диагностической помощи на амбулаторном уровне,,94865,true,1,fecf2bf8-95bc-4823-b15d-ee34cfd2fe1d,import,2023-01-12,import,2023-01-12
94867,14231200,Плата за проведение лечебных мероприятий на амбулаторном уровне,,94865,true,1,924a3d27-8227-4481-8d53-fbc9fc47f091,import,2023-01-12,import,2023-01-12
94868,14231300,Плата за оказание медицинской помощи в стационарозамещающих отделениях,,94865,true,1,3d4ead04-8ed2-4d81-97e3-0c20cd611b5f,import,2023-01-12,import,2023-01-12
94869,14231400,Плата за оказание медицинской помощи в специализированных стационарах,,94865,true,1,ed3a20d8-6a29-4708-8df4-8d24b8a759b3,import,2023-01-12,import,2023-01-12
94870,14231500,Плата граждан по соучастию в оплате медицинских услуг,,94865,true,1,a0377dff-9d78-4bb8-b115-09cf0a2b293e,import,2023-01-12,import,2023-01-12
94871,14231600,Плата за оказание стоматологической помощи,,94865,true,1,5d1009ac-28a8-4f40-9e11-993fca574fbf,import,2023-01-12,import,2023-01-12
94872,14231700,"Плата за проведение дезинсекционных, дезинфекционных и дератизационных мероприятий",,94865,true,1,0b1caffd-dafb-4c3a-a08e-9a5a82e8c65f,import,2023-01-12,import,2023-01-12
94873,14231800,Плата за оказание высокотехнологичных видов медицинской помощи (сверх установленной квоты),,94865,true,1,04ff5c50-e93c-4949-a457-eee1be47c652,import,2023-01-12,import,2023-01-12
94874,14231900,Плата за неклассифицированные медицинские услуги,,94865,true,1,e5f2163e-e207-44c6-896e-1eb25e8f2c83,import,2023-01-12,import,2023-01-12
