id,code,name,short_name,rok_id,active,version,uuid,created_by,created_date,last_modified_by,last_modified_date
4711,41711000000000,г.Бишкек,,9,true,1,31bf39cc-233a-409f-93f0-2fb4b499dc06,import,2023-01-12,import,2023-01-12
4712,41721000000000,г.Ош,,39,true,1,737ba9f3-71a5-462c-bd1b-e46d42fb282e,import,2023-01-12,import,2023-01-12
34557,41700000000000,Республиканский бюджет,,3,true,1,6668689c-1fe5-44ea-b676-4369a718c0e5,import,2023-01-12,import,2023-01-12
34560,41711204000000,Свердловский Район,,7,true,1,b9b930b8-3017-4455-8d81-b1682d932168,import,2023-01-12,import,2023-01-12
34561,41711203000000,Первомайский Район,,5,true,1,86f38708-11a4-4ff2-9c5b-7a9396143279,import,2023-01-12,import,2023-01-12
34562,41711202000000,Октябрьский Район,,6,true,1,72f1ab09-9fcd-43d4-828c-5d57bb30c0a3,import,2023-01-12,import,2023-01-12
34563,41711201000000,Ленинский Район,,8,true,1,647827a4-c1dc-402b-99db-2f6fd1fff099,import,2023-01-12,import,2023-01-12
101273,41702205805000,Ак-Булунский айылный аймак,,20,true,1,ce8753fb-4416-484b-92d9-5c48d3600159,import,2023-01-12,import,2023-01-12
101274,41702205807000,Берю-Башский айылный аймак,,20,true,1,410a5077-8572-47f3-9746-2439cbd0895a,import,2023-01-12,import,2023-01-12
101275,41702205812000,Кара-Джалский айылный аймак,,20,true,1,eaa13595-cde0-4368-bc66-57984a1668a2,import,2023-01-12,import,2023-01-12
101276,41702205813000,Караколский айылный аймак,,20,true,1,b9c8c8fb-ff95-49a7-aeca-ad553356b82a,import,2023-01-12,import,2023-01-12
101277,41702205818000,Кереге-Ташский айылный аймак,,20,true,1,2e1db0b7-1a74-4c97-adb8-670c47bc5f2b,import,2023-01-12,import,2023-01-12
101278,41702205825000,Нововознесеновский айылный аймак,,20,true,1,384e6056-d288-4b68-a7c0-00d24689b704,import,2023-01-12,import,2023-01-12
101279,41702205832000,Октябрьский айылный аймак,,20,true,1,727f12ad-f72b-4663-abb5-ed589fc8889e,import,2023-01-12,import,2023-01-12
101280,41702205835000,Отрадненский айылный аймак,,20,true,1,2fdc0fa3-f23a-4206-924e-c807a1f320ac,import,2023-01-12,import,2023-01-12
101281,41702205840000,Ак-Чийский айылный аймак,,20,true,1,5bdc4b0c-0fb0-4b79-9945-3da104129f13,import,2023-01-12,import,2023-01-12
101282,41702205844000,Тепкенский айылный аймак,,20,true,1,b6e89305-6254-4384-a6b2-3ec85d151e7a,import,2023-01-12,import,2023-01-12
101283,41702205848000,Теплоключенский айылный аймак,,20,true,1,503b75fd-836c-4471-9e8e-472a9675aff7,import,2023-01-12,import,2023-01-12
101284,41702205850000,Челпекский айылный аймак,,20,true,1,e023e40f-f5d5-4e64-b7f7-8c58f138f1a0,import,2023-01-12,import,2023-01-12
101285,41702205852000,Энильчекский айылный аймак,,20,true,1,70fc1eef-259f-4e57-8d9f-22e0557200d5,import,2023-01-12,import,2023-01-12
101286,41702210805000,Ак-Дебенский айылный аймак,,21,true,1,8122f90b-4a47-4812-b5ba-03e7e45502cc,import,2023-01-12,import,2023-01-12
101287,41702210810000,Ак-Шыйракский айылный аймак,,21,true,1,0a7560fb-6eb3-4fd0-8e24-dbcb2e38768e,import,2023-01-12,import,2023-01-12
101288,41702210815000,Барскоонский айылный аймак,,21,true,1,d0a16a5d-188b-4100-8890-8aa9b151e5e8,import,2023-01-12,import,2023-01-12
101289,41702210820000,Дарканский айылный аймак,,21,true,1,ba906909-5b51-47b4-8a73-95a36b740c80,import,2023-01-12,import,2023-01-12
101290,41702210825000,Джаргылчакский айылный аймак,,21,true,1,393d69ae-a4fe-443d-837e-5bc41388e35b,import,2023-01-12,import,2023-01-12
101291,41702210830000,Джети-Огузский айылный аймак,,21,true,1,6a059551-91c8-4de5-80e5-ef537e4eea2e,import,2023-01-12,import,2023-01-12
101292,41702210835000,Ырдыкский айылный аймак,,21,true,1,4e2eb0d8-bf99-43d8-afad-430055cfdae2,import,2023-01-12,import,2023-01-12
101293,41702210840000,Липенский айылный аймак,,21,true,1,587aecdc-bec0-406e-b033-c29e8957c0e6,import,2023-01-12,import,2023-01-12
101294,41702210845000,Оргочорский айылный аймак,,21,true,1,b4916c42-b283-4a03-8fc0-15118639b10a,import,2023-01-12,import,2023-01-12
101295,41702210850000,Кызыл-Сууский айылный аймак,,21,true,1,12ccf349-df52-4ce1-a6c8-6e1caf6e4641,import,2023-01-12,import,2023-01-12
101296,41702210855000,Алдашевский айылный аймак,,21,true,1,17affb3c-2d2b-49d0-960e-9218aa2d31e7,import,2023-01-12,import,2023-01-12
101297,41702210860000,Светлополянский айылный аймак,,21,true,1,576435df-c880-4e21-b869-13b1438c55ba,import,2023-01-12,import,2023-01-12
101298,41702210862000,Тамгинский айылный аймак,,21,true,1,2298456d-84b4-4ae6-8c6e-0444d631d5d3,import,2023-01-12,import,2023-01-12
101299,41702215805000,Ананьевский айылный аймак,,22,true,1,995e79ee-91f4-4008-b7a9-1264f23f0d98,import,2023-01-12,import,2023-01-12
101300,41702215808000,Бостеринский айылный аймак,,22,true,1,1ebea857-61e6-4d6e-97a3-1efb6af6d623,import,2023-01-12,import,2023-01-12
101301,41702215810000,Айылный аймак Садыр аке,,22,true,1,a24534c0-de5d-43a3-abb5-79ea298d63a5,import,2023-01-12,import,2023-01-12
101302,41702215815000,Кара-Ойский айылный аймак,,22,true,1,aba4fefc-a160-4a09-ae11-0aefe52be051,import,2023-01-12,import,2023-01-12
101303,41702215820000,Кум-Бельский айылный аймак,,22,true,1,27b4ffe0-d0db-4d98-9a63-c4634de8b399,import,2023-01-12,import,2023-01-12
101304,41702215825000,Семеновский айылный аймак,,22,true,1,aa261312-1306-4c17-8d17-7b08501b155e,import,2023-01-12,import,2023-01-12
101305,41702215830000,Тамчынский айылный аймак,,22,true,1,52972164-9c55-457d-bb1f-40af290da481,import,2023-01-12,import,2023-01-12
101306,41702215835000,Абдрахмановский айылный аймак,,22,true,1,c0745af5-ee00-4672-a617-f00e7fefc72e,import,2023-01-12,import,2023-01-12
101307,41702215840000,Темировский айылный аймак,,22,true,1,2843f539-5d2c-4733-88ab-192829fe04c2,import,2023-01-12,import,2023-01-12
101308,41702215845000,Тору-Айгырский айылный аймак,,22,true,1,88d2ceae-3dfc-4473-9a57-d8cd3a8012e2,import,2023-01-12,import,2023-01-12
101309,41702215850000,Орюктинский айылный аймак,,22,true,1,882d592e-a42b-4ab3-beb1-2b445fa2d7f3,import,2023-01-12,import,2023-01-12
101310,41702215855000,Чон-Сары-Ойский айылный аймак,,22,true,1,b0c41c43-3151-44b0-bc86-13aa1bd2dc40,import,2023-01-12,import,2023-01-12
101311,41702220805000,Ак-Терекский айылный аймак,,23,true,1,c1f009f8-f83a-4d35-9788-b97246cadc39,import,2023-01-12,import,2023-01-12
101312,41702220806000,Кель-Терский айылный аймак,,23,true,1,a9fab4d0-11fc-4fca-95c8-d19d67b482b5,import,2023-01-12,import,2023-01-12
101313,41702220807000,Кек-Мойнокский айылный аймак,,23,true,1,784b0581-c4b5-4d91-86e4-a04e2e97fd0d,import,2023-01-12,import,2023-01-12
101314,41702220808000,Болот Мамбетовский айылный аймак ,,23,true,1,79c723ef-cd8d-42e9-8467-f0d5e3ad80ff,import,2023-01-12,import,2023-01-12
101315,41702220810000,Кюн-Чыгышский айылный аймак,,23,true,1,b0457110-1646-472e-b00a-f0d2b4083114,import,2023-01-12,import,2023-01-12
101316,41702220815000,Тонский айылный аймак,,23,true,1,829f0b01-c429-41e8-a695-118674ca12d9,import,2023-01-12,import,2023-01-12
101317,41702220820000,Терт-Кульский айылный аймак,,23,true,1,c54e304e-f37a-4115-9b34-fa9a8c25eb6d,import,2023-01-12,import,2023-01-12
101318,41702220825000,Улаколский айылный аймак,,23,true,1,c46de9f4-5dcd-4b6d-b6e7-a143eebf2130,import,2023-01-12,import,2023-01-12
101319,41702225810000,Аралский айылный аймак,,24,true,1,dafb501d-80c0-421a-96e1-b02550a8f113,import,2023-01-12,import,2023-01-12
101320,41702225815000,Иссык-Кельский айылный аймак,,24,true,1,bbf6ade1-3925-4a0b-b8b6-f9b16aa3503f,import,2023-01-12,import,2023-01-12
101321,41702225835000,Кутургинский айылный аймак,,24,true,1,9c3b85ed-e682-4302-af48-e9975439cffb,import,2023-01-12,import,2023-01-12
101322,41702225841000,Михайловский айылный аймак,,24,true,1,4ef64f80-071f-445d-a842-a3c7baf7ca60,import,2023-01-12,import,2023-01-12
101323,41702225847000,Тогуз-Булакский айылный аймак,,24,true,1,616a8bb1-57f6-4854-b73f-30469cdca15b,import,2023-01-12,import,2023-01-12
101324,41702225865000,Сан-Ташский айылный аймак,,24,true,1,6f7d1c8a-0ee0-4319-b98a-6500475b2a49,import,2023-01-12,import,2023-01-12
101325,41702225870000,Сары-Булакский айылный аймак,,24,true,1,c8a820dd-ce3c-47c7-b782-dbe5afef3d9e,import,2023-01-12,import,2023-01-12
101326,41702225873000,Ак-Булунский айылный аймак,,24,true,1,9a8cddf4-97c9-47e0-90a1-965a9f9e4880,import,2023-01-12,import,2023-01-12
101327,41702225876000,Талды-Сууский айылный аймак,,24,true,1,51fab747-e043-488c-b890-78db813354da,import,2023-01-12,import,2023-01-12
101328,41702225883000,Карасаевский айылный аймак,,24,true,1,d2ad2784-d8e8-4f1b-a411-b5fc23df9dab,import,2023-01-12,import,2023-01-12
101329,41702225889000,Тюпский айылный аймак,,24,true,1,6f694860-31af-45b7-90f2-10fb2b60958a,import,2023-01-12,import,2023-01-12
101330,41702225893000,Чон-Ташский айылный аймак,,24,true,1,05b9908f-9b25-4ae4-a0b0-86186ff8b126,import,2023-01-12,import,2023-01-12
101331,41703204804000,Ак-Коргонский  айылный аймак,,49,true,1,f22d313f-48b6-4869-978d-3105a2762123,import,2023-01-12,import,2023-01-12
101332,41703204806000,Ак-Тамский  айылный аймак,,49,true,1,12d6d709-a69f-4f66-8b6c-4eacd9579c1c,import,2023-01-12,import,2023-01-12
101333,41703204808000,Ала-Букинский  айылный аймак,,49,true,1,d28b808e-3ce6-4438-a9d4-d89940970883,import,2023-01-12,import,2023-01-12
101334,41703204827000,Кёк-Серекский  айылный аймак,,49,true,1,39ec6836-917b-4648-baef-9c529a91e47d,import,2023-01-12,import,2023-01-12
101335,41703204847000,Оруктунский  айылный аймак,,49,true,1,1c465e41-92d4-4c0b-855b-15d06bec5377,import,2023-01-12,import,2023-01-12
101336,41703204850000,Первомайский  айылный аймак,,49,true,1,eb524711-7a7e-4607-9b9f-c6cad3c8c26c,import,2023-01-12,import,2023-01-12
101337,41703204855000,Торогелди Балтагуловский  айылный аймак,,49,true,1,f2044b1d-4eec-4e9d-a76f-f59e0a60e987,import,2023-01-12,import,2023-01-12
101338,41703204856000,Кёк-Ташский  айылный аймак,,49,true,1,0b863723-30c2-4e6c-95ca-0d4afa98df84,import,2023-01-12,import,2023-01-12
101339,41703207808000,Акманский  айылный аймак,,50,true,1,cd29021f-378b-4144-ad16-89aeaf7b1bd3,import,2023-01-12,import,2023-01-12
101340,41703207812000,Базар-Коргонский  айылный аймак,,50,true,1,f2ec69c0-3708-4d6e-be80-ff20f0c93370,import,2023-01-12,import,2023-01-12
101341,41703207815000,Бешик-Жонский  айылный аймак,,50,true,1,86f015e9-c371-4e5d-b62e-56a77557e56a,import,2023-01-12,import,2023-01-12
101342,41703207826000,Арстанбапский  айылный аймак,,50,true,1,2642d321-751e-4267-95a9-4c00f536e3f6,import,2023-01-12,import,2023-01-12
101343,41703207832000,Кызыл-Ункюрский  айылный аймак,,50,true,1,d5b8f0cc-7175-430b-a668-a7c3de9fae00,import,2023-01-12,import,2023-01-12
101344,41703207842000,Моголский  айылный аймак,,50,true,1,93189dfa-6cb8-418d-9316-871502e2b37d,import,2023-01-12,import,2023-01-12
101345,41703207856000,Сайдыкумский  айылный аймак,,50,true,1,75bd701c-ba26-4aa8-ae04-11cb821541ae,import,2023-01-12,import,2023-01-12
101346,41703207857000,Талдуу-Булакский  айылный аймак,,50,true,1,93d56028-c12a-4fd3-9fe6-2fb5005b5ba1,import,2023-01-12,import,2023-01-12
101347,41703207859000,Кенешский айылный аймак,,50,true,1,6c9788ba-ac4e-451c-b4c8-68fd11b5b70b,import,2023-01-12,import,2023-01-12
101348,41703211804000,Ак-Жолский  айылный аймак,,54,true,1,97d08a94-1154-4349-a865-8773a31b9b92,import,2023-01-12,import,2023-01-12
101349,41703211808000,Авлетимский айылный аймак,,54,true,1,3b8ace37-bf89-4091-a69b-1d69e28c2fa4,import,2023-01-12,import,2023-01-12
101350,41703211813000,Джаны-Джольский  айылный аймак,,54,true,1,238f64db-8690-4cea-a51b-4de9874defa6,import,2023-01-12,import,2023-01-12
101351,41703211824000,Ак-Сууский  айылный аймак,,54,true,1,cb71a547-a3e2-41ca-97db-0919a854a480,import,2023-01-12,import,2023-01-12
101352,41703211832000,Кара-Жыгачский  айылный аймак,,54,true,1,ef300ab4-5210-4bd7-b6f3-abe88e7e05d6,import,2023-01-12,import,2023-01-12
101353,41703211836000,Кашка-Сууский  айылный аймак,,54,true,1,0b1808ca-80df-4656-8785-679ff2616335,import,2023-01-12,import,2023-01-12
101354,41703211842000, Мавляновкий  айылный аймак,,54,true,1,76eb1db4-c39c-427c-9784-408e19c27691,import,2023-01-12,import,2023-01-12
101355,41703211849000,Кызыл-Тууский  айылный аймак,,54,true,1,101fd268-198d-449c-ab73-55c3c48cb008,import,2023-01-12,import,2023-01-12
101356,41703211857000,Кара-Сууский  айылный аймак,,54,true,1,07a92b7d-7e88-4ca4-9e98-f4068cd61d96,import,2023-01-12,import,2023-01-12
101357,41703211860000,Джерге-Талский  айылный аймак,,54,true,1,d9925908-474a-4339-b994-89da2fa19b0e,import,2023-01-12,import,2023-01-12
101358,41703211863000,Назаралиевский айылный аймак,,54,true,1,65529265-76f5-4354-aa94-6f038fe45728,import,2023-01-12,import,2023-01-12
101359,41703215804000,Аралский  айылный аймак,,53,true,1,88c3e6c4-1837-48bf-9cac-2ebb1831c817,import,2023-01-12,import,2023-01-12
101360,41703215819000,Бюргёндинский  айылный аймак,,53,true,1,cdd946f6-2f54-4c42-b805-3c34f89209ff,import,2023-01-12,import,2023-01-12
101361,41703215821000,Достукский  айылный аймак,,53,true,1,fdc909b6-3285-41ef-aa72-a1300abcefc7,import,2023-01-12,import,2023-01-12
101362,41703215836000,Массынский  айылный аймак,,53,true,1,81c351e4-04b7-4fcf-84cc-cd2d67623bc9,import,2023-01-12,import,2023-01-12
101363,41703215840000,Момбековский  айылный аймак,,53,true,1,3d1ec83f-9b6e-46ef-a0fb-04bc4e974960,import,2023-01-12,import,2023-01-12
101364,41703215846000,Ноокатский  айылный аймак,,53,true,1,f600613f-42b1-4484-a922-14d1bd21e9ed,import,2023-01-12,import,2023-01-12
101365,41703215851000,Сакалдинский  айылный аймак,,53,true,1,37f01105-10f1-4a84-bf19-4e4d9c09c3cb,import,2023-01-12,import,2023-01-12
101366,41703215876000,Шайданский  айылный аймак,,53,true,1,8744f4fa-d5b4-417f-8882-28a0b412f185,import,2023-01-12,import,2023-01-12
101367,41703220805000,Курманбекский  айылный аймак,,55,true,1,e187b152-1216-4b4b-b7a9-cb9fbd180e80,import,2023-01-12,import,2023-01-12
101368,41703220812000,Барпынский  айылный аймак,,55,true,1,97ec2cad-aa0e-4adc-9df5-8cc7886a688d,import,2023-01-12,import,2023-01-12
101369,41703220825000,Кара-Алминский  айылный аймак,,55,true,1,576a27df-32df-4e8c-bd3d-385622737917,import,2023-01-12,import,2023-01-12
101370,41703220828000,Кара-Дарыянский  айылный аймак,,55,true,1,2b680bb0-f0e8-4597-bb71-3064dfe20fe9,import,2023-01-12,import,2023-01-12
101371,41703220834000,Кегартский  айылный аймак,,55,true,1,2383658f-5ffe-4f52-ac31-66165d4f51b6,import,2023-01-12,import,2023-01-12
101372,41703220838000,Кыз-Кёльский  айылный аймак,,55,true,1,c66a5ad6-b380-4bdf-a38c-86c0de938619,import,2023-01-12,import,2023-01-12
101373,41703220842000,Кызыл-Тууский  айылный аймак,,55,true,1,0de55e5d-ddab-420e-86f5-fb392ef9643d,import,2023-01-12,import,2023-01-12
101374,41703220846000,Ленинский  айылный аймак,,55,true,1,4a4e106f-a46f-4c38-ae43-082b0a9524a5,import,2023-01-12,import,2023-01-12
101375,41703220851000,Багышский  айылный аймак,,55,true,1,45dccaa6-71e6-41ca-8e66-831a9ff6486f,import,2023-01-12,import,2023-01-12
101376,41703220854000,Сайпидин-Атабековский  айылный аймак,,55,true,1,42561cbf-d830-43ee-b370-166c9aabc52b,import,2023-01-12,import,2023-01-12
101377,41703220856000,Сузакский  айылный аймак,,55,true,1,41cb86a0-206b-4f03-a47d-2bfcec485dc4,import,2023-01-12,import,2023-01-12
101378,41703220863000,Таш-Булакский  айылный аймак,,55,true,1,07f121f8-d0a6-4df3-ad20-52439e20160f,import,2023-01-12,import,2023-01-12
101379,41703220874000,Ырысский  айылный аймак,,55,true,1,38d2e1f9-838f-4df1-a230-a6f1c718df54,import,2023-01-12,import,2023-01-12
101380,41703223805000,Атайский  айылный аймак,,52,true,1,5f4ce9bf-8fb0-43f1-9bed-0f0110b52097,import,2023-01-12,import,2023-01-12
101381,41703223806000, Кок-Иримский айылный аймак,,52,true,1,a4861a3e-c08b-4486-990e-0c112d43bfe0,import,2023-01-12,import,2023-01-12
101382,41703223812000,Каргалыкский  айылный аймак,,52,true,1,6da55faa-9597-44a4-b774-71588c21610e,import,2023-01-12,import,2023-01-12
101383,41703223820000,Сары-Булунский  айылный аймак,,52,true,1,ceaadbeb-cbe4-40c7-b181-15f6f5da3e33,import,2023-01-12,import,2023-01-12
101384,41703223825000,Тогуз-Тороуский  айылный аймак,,52,true,1,7dfd1b37-4313-4d50-ad36-97e74af73f7f,import,2023-01-12,import,2023-01-12
101385,41703225807000,Бель-Алдынский  айылный аймак,,51,true,1,bed877ad-d479-4c79-9d4f-2e11b3c27077,import,2023-01-12,import,2023-01-12
101386,41703225815000,Джаны-Джольский  айылный аймак,,51,true,1,1085e5e0-6ce7-488e-91f8-cab598a5667c,import,2023-01-12,import,2023-01-12
101387,41703225820000,Кызыл-Озгорушский  айылный аймак,,51,true,1,e739033e-a324-407d-a5e6-49c08946282a,import,2023-01-12,import,2023-01-12
101388,41703225821000,Ничке-Сайский  айылный аймак,,51,true,1,a746d9e8-2a16-4555-bf38-df0bb5382258,import,2023-01-12,import,2023-01-12
101389,41703225825000,Кетмень-Дёбёнский  айылный аймак,,51,true,1,6f432f98-23ac-4e4a-8e4a-f6c69d5bb201,import,2023-01-12,import,2023-01-12
101390,41703225835000,Сары-Камышский  айылный аймак,,51,true,1,f8d84fca-1d7a-47b3-ae65-0ea4e3a12392,import,2023-01-12,import,2023-01-12
101391,41703225836000,Уч-Терекский  айылный аймак,,51,true,1,bd51bc26-596b-4b26-8aeb-f0b1b632b00a,import,2023-01-12,import,2023-01-12
101392,41703225840000,Аралбаевский  айылный аймак,,51,true,1,29f4d46d-4d96-4bdc-b68b-975e86dc0ffb,import,2023-01-12,import,2023-01-12
101393,41703225843000,Абды Суеркуловский  айылный аймак,,51,true,1,d784a5b2-e133-4290-88ac-98ea2d06888f,import,2023-01-12,import,2023-01-12
101394,41703225853000,Чолпон-Атинский  айылный аймак,,51,true,1,6e9c2f51-372c-44a9-adb4-01670abaf938,import,2023-01-12,import,2023-01-12
101395,41703230822000,Каныш-Кыянский  айылный аймак,,56,true,1,4da8df8a-10a2-4625-a9fd-cfdd26073cdf,import,2023-01-12,import,2023-01-12
101396,41703230841000,Чаткальский  айылный аймак,,56,true,1,6f3c1cfc-9132-4892-a140-eda195579cc3,import,2023-01-12,import,2023-01-12
101397,41703440100000,Каракульская горуправа,,57,true,1,dd34c410-8e96-4672-b444-b292d049b78d,import,2023-01-12,import,2023-01-12
101398,41704210806000,Ак-Талский айылный аймак,,29,true,1,98e3649f-f1f0-4379-af9e-72ff6f92c078,import,2023-01-12,import,2023-01-12
101399,41704210808000,Ак-Чийский айылный аймак,,29,true,1,6de9470b-3b50-4738-9dc1-6c5ab29fb9cb,import,2023-01-12,import,2023-01-12
101400,41704210809000,Баетовский айылный аймак,,29,true,1,5502c27a-1150-424c-b91b-67da63aa7ad9,import,2023-01-12,import,2023-01-12
101401,41704210811000,Терекский айылный аймак,,29,true,1,fb1ae415-f94b-4483-8a7b-cd8fa78bd46e,import,2023-01-12,import,2023-01-12
101402,41704210816000,Кара-Бюргенский айылный аймак,,29,true,1,eba28d74-472e-4356-9d3c-0509eb72ebde,import,2023-01-12,import,2023-01-12
101403,41704210818000,Конорчокский айылный аймак,,29,true,1,a3f25c12-8ca9-4ca7-aace-6d30e9726ef0,import,2023-01-12,import,2023-01-12
101404,41704210819000,Жерге-Тальский айылный аймак,,29,true,1,b2c3e61b-fa2c-4008-94dd-ee44c19edb9c,import,2023-01-12,import,2023-01-12
101405,41704210820000,Кош-Дебенский айылный аймак,,29,true,1,0f6d29eb-f9bf-4449-8092-ba51f1b16fd8,import,2023-01-12,import,2023-01-12
101406,41704210822000,Кызыл-Белесский айылный аймак,,29,true,1,381e5d8f-53ed-4987-88fc-aad399e5dc1f,import,2023-01-12,import,2023-01-12
101407,41704210825000,Джаны-Талапский айылный аймак,,29,true,1,30e5592f-c801-4a3b-8877-584dad3019bc,import,2023-01-12,import,2023-01-12
101408,41704210828000,Тоголок-Молдоский айылный аймак,,29,true,1,b3800684-8290-4913-b1a9-fced3b106960,import,2023-01-12,import,2023-01-12
101409,41704210830000,Кек-Джарский айылный аймак,,29,true,1,ddf9b0c4-0a98-4de6-a84e-0f834f5c88a5,import,2023-01-12,import,2023-01-12
101410,41704210840000,Угутский айылный аймак,,29,true,1,a0557387-873c-40e0-a65f-11a38770470d,import,2023-01-12,import,2023-01-12
101411,41704220803000,Ак-Джарский айылный аймак,,30,true,1,87a7bff7-4b62-4b1c-b425-68efbfe1aeaf,import,2023-01-12,import,2023-01-12
101412,41704220806000,Ак-Моюнский айылный аймак,,30,true,1,c6c91c36-a81c-4c61-b357-0081b27e2275,import,2023-01-12,import,2023-01-12
101413,41704220807000,Ак-Музский айылный аймак,,30,true,1,c89180bb-ffe0-4677-a2d2-d1a820cb5d47,import,2023-01-12,import,2023-01-12
101414,41704220808000,Ак-Талинский айылный аймак,,30,true,1,28bb7669-7a53-4529-97ec-b2740c34630d,import,2023-01-12,import,2023-01-12
101415,41704220812000,Ат-Башынский айылный аймак,,30,true,1,79af7dc9-5987-4265-b01a-3a8f95adee18,import,2023-01-12,import,2023-01-12
101416,41704220813000,Ача-Каиндинский айылный аймак,,30,true,1,f7ab659e-127a-48aa-a5cb-53e0e9d3c305,import,2023-01-12,import,2023-01-12
101417,41704220817000,Баш-Каиндинский айылный аймак,,30,true,1,fbd9e921-6d3d-48cc-ae12-63972a9d80f7,import,2023-01-12,import,2023-01-12
101418,41704220830000,Казыбекский айылный аймак,,30,true,1,a479d66e-0e4c-41cf-b7a9-a3e6b3bb1018,import,2023-01-12,import,2023-01-12
101419,41704220832000,Кара-Коюнский айылный аймак,,30,true,1,ebaffb24-1475-432c-bf72-195ceb70276c,import,2023-01-12,import,2023-01-12
101420,41704220836000,Кара-Сууский айылный аймак,,30,true,1,417b4659-cdc2-40bd-9017-5b8747cebb91,import,2023-01-12,import,2023-01-12
101421,41704220845000,Талды-Сууский айылный аймак,,30,true,1,f9c54f29-620d-4368-8b0a-44d54910e5b6,import,2023-01-12,import,2023-01-12
101422,41704230804000,Баш-Куугандынский айылный аймак,,31,true,1,98b9e3ce-83e3-43ed-b636-07aff8687e44,import,2023-01-12,import,2023-01-12
101423,41704230806000,Джаны-Арыкский айылный аймак,,31,true,1,1b8a2a29-fcb8-4cb6-9961-7f77c937579e,import,2023-01-12,import,2023-01-12
101424,41704230809000,Джумгальский айылный аймак,,31,true,1,dcc52a28-c249-4f36-babb-8b135b323415,import,2023-01-12,import,2023-01-12
101425,41704230813000,Кабакский айылный аймак,,31,true,1,2fcc4e7f-c45f-48fc-8b6d-ba819c84d3b7,import,2023-01-12,import,2023-01-12
101426,41704230815000,Кек-Ойский айылный аймак,,31,true,1,83133c30-4b6d-4270-b397-bf278e2572c2,import,2023-01-12,import,2023-01-12
101427,41704230817000,Байзаковский айылный аймак,,31,true,1,099513c6-14f8-4cbc-a31d-9a011c2f9c78,import,2023-01-12,import,2023-01-12
101428,41704230825000,Куйручукский айылный аймак,,31,true,1,69322ef0-6d67-48a4-9eaa-5c843e267f82,import,2023-01-12,import,2023-01-12
101429,41704230826000,Чон-Добонский айылный аймак,,31,true,1,5ec5e479-eead-4b47-b1ac-dca335d93e04,import,2023-01-12,import,2023-01-12
101430,41704230834000,Тугол-Сайский айылный аймак,,31,true,1,35c995d3-464e-4f5c-a579-c3a75a8e20c4,import,2023-01-12,import,2023-01-12
101431,41704230835000,Суюмбаевский айылный аймак,,31,true,1,700cf877-1bd9-4f5c-9689-499e10836a2b,import,2023-01-12,import,2023-01-12
101432,41704230836000,Чаекский айылный аймак,,31,true,1,d98a66d4-edc2-44e9-90b5-836b7745123e,import,2023-01-12,import,2023-01-12
101433,41704230837000,Кызыл-Жылдызский айылный аймак,,31,true,1,b8b8f7c7-96d0-4dee-9d7a-728cbd9bdb9c,import,2023-01-12,import,2023-01-12
101434,41704235806000,Ак-Кыянский айылный аймак,,32,true,1,bb2b3f34-b2f6-4238-a589-9fdfc94956a0,import,2023-01-12,import,2023-01-12
101435,41704235812000,Кара-Сууский айылный аймак,,32,true,1,b1cba95e-ec5f-41fd-9a8b-fde276018cd1,import,2023-01-12,import,2023-01-12
101436,41704235816000,Кочкорский айылный аймак,,32,true,1,bfd7dd4c-59f8-484c-b1c7-8215e74048c6,import,2023-01-12,import,2023-01-12
101437,41704235819000,Кош-Дебенский айылный аймак,,32,true,1,276575cc-95a3-4646-a709-9e4a2d96aec7,import,2023-01-12,import,2023-01-12
