id,code,name,short_name,parent,active,version,uuid,created_by,created_date,last_modified_by,last_modified_date
96677,70923,Начальное образование - Общеобразовательные программы,,96674,true,1,43beb529-7416-4e36-ac12-9025da8f929a,import,2023-01-12,import,2023-01-12
96678,7093,Продолженное среднее образование,,96671,true,1,ab5d3b2a-61ca-49c2-b65a-c1f1c31489af,import,2023-01-12,import,2023-01-12
96679,70931,Продолженное среднее образование,,96678,true,1,631274da-3301-4f7b-9fd1-ccdaea0ba4e6,import,2023-01-12,import,2023-01-12
96680,7094,Высшее образование,,96671,true,1,6167e982-91ad-44c5-9a62-f1faf9e6d977,import,2023-01-12,import,2023-01-12
96681,70941,"Высшее образование, не ведущее к получению диплома",,96680,true,1,ae691703-4f6c-4fa7-ab66-08627b03d1b2,import,2023-01-12,import,2023-01-12
96682,70942,"Университеты и другие учебные заведения, дающие высшее образование",,96680,true,1,2e5af94a-3940-4bff-b9cd-dda6d2193b94,import,2023-01-12,import,2023-01-12
96683,7095,"Образование, не подразделенное по ступеням",,96671,true,1,5aa579e8-0c11-467e-bfdf-84169993cab3,import,2023-01-12,import,2023-01-12
96684,70951,Дополнительное образование и методическая работа ,,96683,true,1,5f7fd1d5-9638-40bb-8bf2-4eea5c92109c,import,2023-01-12,import,2023-01-12
96685,70952,Повышение квалификации,,96683,true,1,00445a60-12f4-4e8d-98da-37cf9238da7e,import,2023-01-12,import,2023-01-12
96686,7096,Вспомогательные услуги в системе образования,,96671,true,1,5b0b85af-ea95-49c5-bbb7-431d729cd6ea,import,2023-01-12,import,2023-01-12
96687,70961,Учреждения/мероприятия по внешкольной работе с детьми ,,96686,true,1,a41a06a5-1786-4a33-bf33-e136f31525ce,import,2023-01-12,import,2023-01-12
96688,70962,Детские дома,,96686,true,1,93037c02-a266-4a2c-9843-a4b2e06809bd,import,2023-01-12,import,2023-01-12
96689,70963,Музыкальные школы,,96686,true,1,32bc0f24-f8ac-49e6-b4e4-5458412ca6f4,import,2023-01-12,import,2023-01-12
96690,70964,Специальные детские учебные учреждения,,96686,true,1,ea8b0fd0-b8bd-4bb1-b697-8a6c1f6afaac,import,2023-01-12,import,2023-01-12
96691,70965,Детские оздоровительные организации,,96686,true,1,577be173-f6ae-4899-a95e-5135ee316817,import,2023-01-12,import,2023-01-12
96692,7097,Научные исследования и опытно-конструкторские разработки в области образования,,96671,true,1,8008d0ed-d21c-41fc-a79a-167be8d300bf,import,2023-01-12,import,2023-01-12
